Average waiting time;Cumulated waiting time;average speed;emission of Co2;evacuated_vehicle;nb_collision;episode reward;nombre episode
12,713626047600616;334,0426195286195;4,270971173206664;65790,98493193522;217;0;-380779,26808025496;0
16,42606793395769;463,97217572183166;2,0410140803603953;67957,83531813239;224;0;-715210,9695684633;1
11,544354658126379;540,1178948692153;0,68686294841929;115398,04299138954;273;0;-654092,2493434832;2
11,977961547212647;434,749830563023;2,365861666552758;90555,64569054244;223;0;-410083,36497992696;3
9,001580568955918;379,08411347517733;1,2218131516336284;102606,70853874282;330;0;-421515,9057885475;4
11,939415210908924;422,9920566502464;2,1650744316014765;87353,03191559622;209;0;-414744,8517205827;5
12,075149974670525;445,47416581834614;1,5516684774588383;92791,63895363527;255;0;-507260,51234632765;6
16,495957411390787;531,3369383394381;2,0126566738188183;80931,93071612412;221;0;-642513,6684093202;7
10,015061704549066;452,4683119385431;0,7934206194828503;110789,67395394052;284;0;-518278,04229293636;8
8,119439788870334;181,64481070793363;3,8304261021385946;50548,94755811506;214;0;-243762,30611541538;9
12,307884810889583;539,0858124203644;0,862267606139678;106619,863279674;285;0;-671670,2385495992;10
13,312349587112736;336,11754685259353;3,3548227553051193;63543,294616040774;203;0;-426667,1995240963;11
9,456881903387622;382,5266795865632;1,1035449411705038;99530,97874431848;286;0;-486509,9395481354;12
8,082539585681557;284,0374025974028;1,348031042675038;88663,5622766385;273;0;-354443,62272236927;13
9,78302720831167;447,9621875000001;0,8455110098821872;113676,05009373528;309;0;-468092,13933229307;14
10,52177467786817;295,456227863046;2,5343998757280195;69541,88750187532;238;0;-392651,4952466418;15
11,717602529155231;418,8053174603174;1,536113401857757;90896,47507490573;266;0;-491066,55622451997;16
11,343714486374914;328,2126462585034;2,55686490750433;73094,31524231439;227;0;-396283,185594551;17
8,542069303833895;330,3830561714708;1,317989440973652;97570,82607681231;298;0;-383905,0756029085;18
10,543401291363148;277,3375199685419;1,9924186645857955;67816,25158528675;223;0;-432401,35115583305;19
11,046195182054127;441,62850729517373;1,124352708847536;99365,13008158126;273;0;-515692,3941160928;20
11,236306554988909;454,6970133242999;1,1099199250798228;100652,55936118517;259;0;-551584,754727677;21
10,532447345373496;389,83840667068534;1,818096507037502;92172,43134144065;240;0;-415067,4241105069;22
10,269282995012755;408,04481550195845;1,3328456053971838;99928,3528036575;286;0;-451568,14414932654;23
14,504550133353145;522,035451124357;2,550633860743705;88190,13053767213;213;0;-476505,7935431629;24
